Generation;Game;Gym name;Gym leader;Pokémon;Level;Gender;Move 1;Move 2;Move 3;Move 4;Held Item;Dynamax
3;FireRed;Pokemon League;Lance (rematch);Aerodactyl;70;Male;Aerial Ace;Ancient Power;Earthquake;Hyper Beam;;
3;FireRed;Pokemon League;Lance (rematch);Dragonite;72;Male;Thunderbolt;Outrage;Ice Beam;Hyper Beam;Persim Berry;
3;FireRed;Pokemon League;Blue (starter: Bulbasaur) (rematch);Heracross;72;Male;Megahorn;Counter;Rock Tomb;Earthquake;;
3;FireRed;Pokemon League;Blue (starter: Bulbasaur) (rematch);Alakazam;73;Male;Psychic;Reflect;Calm Mind;Shadow Ball;;
3;FireRed;Pokemon League;Blue (starter: Bulbasaur) (rematch);Tyranitar;72;Male;Crunch;Thunderbolt;Earthquake;Aerial Ace;;
3;FireRed;Pokemon League;Blue (starter: Bulbasaur) (rematch);Exeggutor;73;Male;Sleep Powder;Light Screen;Giga Drain;Psychic;;
3;FireRed;Pokemon League;Blue (starter: Bulbasaur) (rematch);Gyarados;73;Male;Dragon Dance;Hydro Pump;Earthquake;Hyper Beam;;
3;FireRed;Pokemon League;Blue (starter: Bulbasaur) (rematch);Charizard;75;Male;Fire Blast;Aerial Ace;Dragon Claw;Earthquake;Sitrus Berry;
3;FireRed;Pokemon League;Blue (starter: Charmander) (rematch);Heracross;72;Male;Megahorn;Counter;Rock Tomb;Earthquake;;
3;FireRed;Pokemon League;Blue (starter: Charmander) (rematch);Alakazam;73;Male;Psychic;Reflect;Calm Mind;Shadow Ball;;
3;FireRed;Pokemon League;Blue (starter: Charmander) (rematch);Tyranitar;72;Male;Crunch;Thunderbolt;Earthquake;Aerial Ace;;
3;FireRed;Pokemon League;Blue (starter: Charmander) (rematch);Arcanine;73;Male;Overheat;Extreme Speed;Iron Tail;Aerial Ace;;
3;FireRed;Pokemon League;Blue (starter: Charmander) (rematch);Exeggutor;73;Male;Sleep Powder;Light Screen;Giga Drain;Psychic;;
3;FireRed;Pokemon League;Blue (starter: Charmander) (rematch);Blastoise;75;Male;Rain Dance;Hydro Pump;Ice Beam;Earthquake;Sitrus Berry;
3;FireRed;Pokemon League;Blue (starter: Squirtle) (rematch);Heracross;72;Male;Megahorn;Counter;Rock Tomb;Earthquake;;
3;FireRed;Pokemon League;Blue (starter: Squirtle) (rematch);Alakazam;73;Male;Psychic;Reflect;Calm Mind;Shadow Ball;;
3;FireRed;Pokemon League;Blue (starter: Squirtle) (rematch);Tyranitar;72;Male;Crunch;Thunderbolt;Earthquake;Aerial Ace;;
3;FireRed;Pokemon League;Blue (starter: Squirtle) (rematch);Gyarados;73;Male;Dragon Dance;Hydro Pump;Earthquake;Hyper Beam;;
3;FireRed;Pokemon League;Blue (starter: Squirtle) (rematch);Arcanine;73;Male;Overheat;Extreme Speed;Iron Tail;Aerial Ace;;
3;FireRed;Pokemon League;Blue (starter: Squirtle) (rematch);Venusaur;75;Male;Sunny Day;Solar Beam;Sludge Bomb;Earthquake;Sitrus Berry;
3;LeafGreen;Pewter Gym;Brock;Geodude;12;Male;Tackle;Defense Curl;;;;
3;LeafGreen;Pewter Gym;Brock;Onix;14;Male;Tackle;Bind;Rock Tomb;;;
3;LeafGreen;Cerulean Gym;Misty;Staryu;18;N/A;Tackle;Harden;Recover;Water Pulse;;
3;LeafGreen;Cerulean Gym;Misty;Starmie;21;N/A;Rapid Spin;Swift;Recover;Water Pulse;;
3;LeafGreen;Vermilion Gym;Lt. Surge;Voltorb;21;N/A;Shock Wave;Tackle;Screech;Sonic Boom;;
3;LeafGreen;Vermilion Gym;Lt. Surge;Pikachu;18;Male;Shock Wave;Thunder Wave;Quick Attack;Double Team;;
3;LeafGreen;Vermilion Gym;Lt. Surge;Raichu;24;Male;Shock Wave;Thunder Wave;Quick Attack;Double Team;;
3;LeafGreen;Celadon Gym;Erika;Victreebel;29;Female;Stun Spore;Acid;Poison Powder;Giga Drain;;
3;LeafGreen;Celadon Gym;Erika;Tangela;24;Female;Poison Powder;Constrict;Ingrain;Giga Drain;;
3;LeafGreen;Celadon Gym;Erika;Vileplume;29;Female;Sleep Powder;Acid;Stun Spore;Giga Drain;;
3;LeafGreen;Fuchsia Gym;Koga;Koffing;37;Male;Self-Destruct;Sludge;Smoke Screen;Toxic;;
3;LeafGreen;Fuchsia Gym;Koga;Muk;39;Male;Minimize;Sludge;Acid Armor;Toxic;;
3;LeafGreen;Fuchsia Gym;Koga;Koffing;37;Male;Self-Destruct;Sludge;Smoke Screen;Toxic;;
3;LeafGreen;Fuchsia Gym;Koga;Weezing;43;Male;Tackle;Sludge;Smoke Screen;Toxic;;
3;LeafGreen;Saffron Gym;Sabrina;Kadabra;38;Male;Psybeam;Reflect;Future Sight;Calm Mind;;
3;LeafGreen;Saffron Gym;Sabrina;Mr. Mime;37;Female;Barrier;Psybeam;Baton Pass;Calm Mind;;
3;LeafGreen;Saffron Gym;Sabrina;Venomoth;38;Female;Psybeam;Gust;Leech Life;Supersonic;;
3;LeafGreen;Saffron Gym;Sabrina;Alakazam;43;Male;Psychic;Recover;Future Sight;Calm Mind;;
3;LeafGreen;Cinnabar Gym;Blaine;Growlithe;42;Male;Bite;Roar;Take Down;Fire Blast;;
3;LeafGreen;Cinnabar Gym;Blaine;Ponyta;40;Male;Stomp;Bounce;Fire Spin;Fire Blast;;
3;LeafGreen;Cinnabar Gym;Blaine;Rapidash;42;Male;Stomp;Bounce;Fire Spin;Fire Blast;;
3;LeafGreen;Cinnabar Gym;Blaine;Arcanine;47;Male;Bite;Roar;Take Down;Fire Blast;;
3;LeafGreen;Viridian Gym;Giovanni;Rhyhorn;45;Male;Take Down;Rock Blast;Scary Face;Earthquake;;
3;LeafGreen;Viridian Gym;Giovanni;Dugtrio;42;Male;Slash;Sand Tomb;Mud-Slap;Earthquake;;
3;LeafGreen;Viridian Gym;Giovanni;Nidoqueen;44;Female;Double Kick;Earthquake;Poison Sting;Body Slam;;
3;LeafGreen;Viridian Gym;Giovanni;Nidoking;45;Male;Double Kick;Earthquake;Poison Sting;Thrash;;
3;LeafGreen;Viridian Gym;Giovanni;Rhyhorn;50;Male;Take Down;Rock Blast;Scary Face;Earthquake;;
3;LeafGreen;Pokemon League;Lorelei;Dewgong;52;Female;Surf;Ice Beam;Hail;Safeguard;;
3;LeafGreen;Pokemon League;Lorelei;Cloyster;51;Female;Spikes;Dive;Hail;Protect;;
3;LeafGreen;Pokemon League;Lorelei;Slowbro;52;Female;Ice Beam;Surf;Amnesia;Yawn;;
3;LeafGreen;Pokemon League;Lorelei;Jynx;54;Female;Double Slap;Ice Punch;Lovely Kiss;Attract;;
3;LeafGreen;Pokemon League;Lorelei;Lapras;54;Female;Body Slam;Confuse Ray;Surf;Ice Beam;Sitrus Berry;
3;LeafGreen;Pokemon League;Bruno;Onix;51;Male;Earthquake;Rock Tomb;Iron Tail;Roar;;
3;LeafGreen;Pokemon League;Bruno;Hitmonchan;53;Male;Sky Uppercut;Mach Punch;Rock Tomb;Counter;;
3;LeafGreen;Pokemon League;Bruno;Hitmonlee;53;Male;Mega Kick;Foresight;Brick Break;Facade;;
3;LeafGreen;Pokemon League;Bruno;Onix;54;Male;Double-Edge;Iron Tail;Earthquake;Sand Tomb;;
3;LeafGreen;Pokemon League;Bruno;Machamp;56;Male;Bulk Up;Cross Chop;Scary Face;Rock Tomb;Sitrus Berry;
3;LeafGreen;Pokemon League;Agatha;Gengar;54;Female;Confuse Ray;Shadow Punch;Double Team;Toxic;;
3;LeafGreen;Pokemon League;Agatha;Golbat;54;Female;Confuse Ray;Bite;Air Cutter;Poison Fang;;
3;LeafGreen;Pokemon League;Agatha;Haunter;53;Female;Mean Look;Curse;Hypnosis;Dream Eater;;
3;LeafGreen;Pokemon League;Agatha;Arbok;56;Female;Bite;Sludge Bomb;Screech;Iron Tail;;
3;LeafGreen;Pokemon League;Agatha;Gengar;58;Female;Shadow Ball;Sludge Bomb;Hypnosis;Nightmare;Sitrus Berry;
3;LeafGreen;Pokemon League;Lance;Gyarados;56;Male;Bite;Dragon Rage;Twister;Hyper Beam;;
3;LeafGreen;Pokemon League;Lance;Dragonair;54;Male;Safeguard;Outrage;Dragon Rage;Hyper Beam;;
3;LeafGreen;Pokemon League;Lance;Dragonair;55;Male;Safeguard;Outrage;Thunder Wave;Hyper Beam;;
3;LeafGreen;Pokemon League;Lance;Aerodactyl;58;Male;Wing Attack;Ancient Power;Scary Face;Hyper Beam;;
3;LeafGreen;Pokemon League;Lance;Dragonite;60;Male;Safeguard;Outrage;Wing Attack;Hyper Beam;Sitrus Berry;
3;LeafGreen;Pokemon League;Blue (starter: Bulbasaur);Pidgeot;59;Male;Aerial Ace;Feather Dance;Sand Attack;Whirlwind;;
3;LeafGreen;Pokemon League;Blue (starter: Bulbasaur);Alakazam;57;Male;Psychic;Reflect;Future Sight;Recover;;
3;LeafGreen;Pokemon League;Blue (starter: Bulbasaur);Rhydon;59;Male;Rock Tomb;Take Down;Earthquake;Scary Face;;
3;LeafGreen;Pokemon League;Blue (starter: Bulbasaur);Gyarados;61;Male;Hydro Pump;Dragon Rage;Bite;Thrash;;
3;LeafGreen;Pokemon League;Blue (starter: Bulbasaur);Exeggutor;59;Male;Sleep Powder;Light Screen;Giga Drain;Egg Bomb;;
3;LeafGreen;Pokemon League;Blue (starter: Bulbasaur);Charizard;63;Male;Fire Blast;Aerial Ace;Slash;Fire Spin;Sitrus Berry;
3;LeafGreen;Pokemon League;Blue (starter: Charmander);Pidgeot;59;Male;Aerial Ace;Feather Dance;Sand Attack;Whirlwind;;
3;LeafGreen;Pokemon League;Blue (starter: Charmander);Alakazam;57;Male;Psychic;Reflect;Future Sight;Recover;;
3;LeafGreen;Pokemon League;Blue (starter: Charmander);Rhydon;59;Male;Rock Tomb;Take Down;Earthquake;Scary Face;;
3;LeafGreen;Pokemon League;Blue (starter: Charmander);Exeggutor;61;Male;Sleep Powder;Light Screen;Giga Drain;Egg Bomb;;
3;LeafGreen;Pokemon League;Blue (starter: Charmander);Arcanine;59;Male;Flamethrower;Extreme Speed;Bite;Roar;;
3;LeafGreen;Pokemon League;Blue (starter: Charmander);Blastoise;63;Male;Rain Dance;Hydro Pump;Bite;Skull Bash;Sitrus Berry;
3;LeafGreen;Pokemon League;Blue (starter: Squirtle);Pidgeot;59;Male;Aerial Ace;Feather Dance;Sand Attack;Whirlwind;;
3;LeafGreen;Pokemon League;Blue (starter: Squirtle);Alakazam;57;Male;Psychic;Reflect;Future Sight;Recover;;
3;LeafGreen;Pokemon League;Blue (starter: Squirtle);Rhydon;59;Male;Rock Tomb;Take Down;Earthquake;Scary Face;;
3;LeafGreen;Pokemon League;Blue (starter: Squirtle);Arcanine;61;Male;Flamethrower;Extreme Speed;Bite;Roar;;
3;LeafGreen;Pokemon League;Blue (starter: Squirtle);Gyarados;59;Male;Hydro Pump;Dragon Rage;Bite;Thrash;;
3;LeafGreen;Pokemon League;Blue (starter: Squirtle);Venusaur;63;Male;Growth;Sunny Day;Solar Beam;Synthesis;Sitrus Berry;
3;LeafGreen;Pokemon League;Lorelei (rematch);Dewgong;64;Male;Surf;Ice Beam;Signal Beam;Double Team;;
3;LeafGreen;Pokemon League;Lorelei (rematch);Cloyster;63;Male;Rain Dance;Surf;Ice Beam;Supersonic;;
3;LeafGreen;Pokemon League;Lorelei (rematch);Piloswine;63;Male;Earthquake;Blizzard;Double-Edge;Rock Slide;;
3;LeafGreen;Pokemon League;Lorelei (rematch);Jynx;66;Female;Psychic;Ice Beam;Lovely Kiss;Attract;;
3;LeafGreen;Pokemon League;Lorelei (rematch);Lapras;66;Male;Psychic;Thunder;Surf;Ice Beam;Cheri Berry;
3;LeafGreen;Pokemon League;Bruno (rematch);Steelix;65;Male;Earthquake;Rock Tomb;Iron Tail;Crunch;;
3;LeafGreen;Pokemon League;Bruno (rematch);Hitmonchan;65;Male;Sky Uppercut;Mach Punch;Rock Slide;Counter;;
3;LeafGreen;Pokemon League;Bruno (rematch);Hitmonlee;65;Male;Mega Kick;Foresight;Earthquake;Rock Slide;;
3;LeafGreen;Pokemon League;Bruno (rematch);Steelix;66;Male;Dragon Breath;Iron Tail;Earthquake;Crunch;;
3;LeafGreen;Pokemon League;Bruno (rematch);Machamp;68;Male;Brick Break;Cross Chop;Earthquake;Rock Slide;Persim Berry;
3;LeafGreen;Pokemon League;Agatha (rematch);Gengar;66;Male;Confuse Ray;Shadow Punch;Hypnosis;Psychic;;
3;LeafGreen;Pokemon League;Agatha (rematch);Crobat;66;Male;Confuse Ray;Shadow Ball;Air Cutter;Sludge Bomb;;
3;LeafGreen;Pokemon League;Agatha (rematch);Misdreavus;65;Male;Shadow Ball;Thunderbolt;Psychic;Attract;;
3;LeafGreen;Pokemon League;Agatha (rematch);Arbok;68;Male;Double Team;Sludge Bomb;Earthquake;Giga Drain;;
3;LeafGreen;Pokemon League;Agatha (rematch);Gengar;70;Male;Shadow Ball;Sludge Bomb;Psychic;Thunderbolt;Chesto Berry;
3;LeafGreen;Pokemon League;Lance (rematch);Gyarados;68;Male;Dragon Dance;Earthquake;Thunder Wave;Hyper Beam;;
3;LeafGreen;Pokemon League;Lance (rematch);Dragonite;66;Male;Flamethrower;Dragon Claw;Earthquake;Hyper Beam;;
3;LeafGreen;Pokemon League;Lance (rematch);Kingdra;66;Male;Dragon Dance;Surf;Ice Beam;Hyper Beam;;
3;LeafGreen;Pokemon League;Lance (rematch);Aerodactyl;70;Male;Aerial Ace;Ancient Power;Earthquake;Hyper Beam;;
3;LeafGreen;Pokemon League;Lance (rematch);Dragonite;72;Male;Thunderbolt;Outrage;Ice Beam;Hyper Beam;Persim Berry;
3;LeafGreen;Pokemon League;Blue (starter: Bulbasaur) (rematch);Heracross;72;Male;Megahorn;Counter;Rock Tomb;Earthquake;;
3;LeafGreen;Pokemon League;Blue (starter: Bulbasaur) (rematch);Alakazam;73;Male;Psychic;Reflect;Calm Mind;Shadow Ball;;
3;LeafGreen;Pokemon League;Blue (starter: Bulbasaur) (rematch);Tyranitar;72;Male;Crunch;Thunderbolt;Earthquake;Aerial Ace;;
3;LeafGreen;Pokemon League;Blue (starter: Bulbasaur) (rematch);Exeggutor;73;Male;Sleep Powder;Light Screen;Giga Drain;Psychic;;
3;LeafGreen;Pokemon League;Blue (starter: Bulbasaur) (rematch);Gyarados;73;Male;Dragon Dance;Hydro Pump;Earthquake;Hyper Beam;;
3;LeafGreen;Pokemon League;Blue (starter: Bulbasaur) (rematch);Charizard;75;Male;Fire Blast;Aerial Ace;Dragon Claw;Earthquake;Sitrus Berry;
3;LeafGreen;Pokemon League;Blue (starter: Charmander) (rematch);Heracross;72;Male;Megahorn;Counter;Rock Tomb;Earthquake;;
3;LeafGreen;Pokemon League;Blue (starter: Charmander) (rematch);Alakazam;73;Male;Psychic;Reflect;Calm Mind;Shadow Ball;;
3;LeafGreen;Pokemon League;Blue (starter: Charmander) (rematch);Tyranitar;72;Male;Crunch;Thunderbolt;Earthquake;Aerial Ace;;
3;LeafGreen;Pokemon League;Blue (starter: Charmander) (rematch);Arcanine;73;Male;Overheat;Extreme Speed;Iron Tail;Aerial Ace;;
3;LeafGreen;Pokemon League;Blue (starter: Charmander) (rematch);Exeggutor;73;Male;Sleep Powder;Light Screen;Giga Drain;Psychic;;
3;LeafGreen;Pokemon League;Blue (starter: Charmander) (rematch);Blastoise;75;Male;Rain Dance;Hydro Pump;Ice Beam;Earthquake;Sitrus Berry;
3;LeafGreen;Pokemon League;Blue (starter: Squirtle) (rematch);Heracross;72;Male;Megahorn;Counter;Rock Tomb;Earthquake;;
3;LeafGreen;Pokemon League;Blue (starter: Squirtle) (rematch);Alakazam;73;Male;Psychic;Reflect;Calm Mind;Shadow Ball;;
3;LeafGreen;Pokemon League;Blue (starter: Squirtle) (rematch);Tyranitar;72;Male;Crunch;Thunderbolt;Earthquake;Aerial Ace;;
3;LeafGreen;Pokemon League;Blue (starter: Squirtle) (rematch);Gyarados;73;Male;Dragon Dance;Hydro Pump;Earthquake;Hyper Beam;;
3;LeafGreen;Pokemon League;Blue (starter: Squirtle) (rematch);Arcanine;73;Male;Overheat;Extreme Speed;Iron Tail;Aerial Ace;;
3;LeafGreen;Pokemon League;Blue (starter: Squirtle) (rematch);Venusaur;75;Male;Sunny Day;Solar Beam;Sludge Bomb;Earthquake;Sitrus Berry;
4;Diamond;Oreburgh Gym;Roark;Geodude;12;Male;Rock Throw;Stealth Rock;;;;
4;Diamond;Oreburgh Gym;Roark;Onix;12;Male;Rock Throw;Screech;Stealth Rock;;;
4;Diamond;Oreburgh Gym;Roark;Cranidos;14;Male;Headbutt;Leer;Pursuit;;;
4;Diamond;Eterna Gym;Gardenia;Cherubi;19;Female;Grass Knot;Leech Seed;Safeguard;Growth;;
4;Diamond;Eterna Gym;Gardenia;Turtwig;19;Male;Razor Leaf;Grass Knot;Withdraw;Reflect;;
4;Diamond;Eterna Gym;Gardenia;Roserade;22;Female;Magical Leaf;Grass Knot;Stun Spore;Poison Sting;Sitrus Berry;
4;Diamond;Veilstone Gym;Maylene;Meditite;27;Female;Drain Punch;Confusion;Detect;Meditate;;
4;Diamond;Veilstone Gym;Maylene;Machoke;27;Male;Brick Break;Leer;Foresight;Rock Tomb;;
4;Diamond;Veilstone Gym;Maylene;Lucario;30;Male;Drain Punch;Metal Claw;Bone Rush;Force Palm;Sitrus Berry;
4;Diamond;Pastoria Gym;Wake;Gyarados;27;Male;Brine;Dragon Rage;Bite;Swagger;;
4;Diamond;Pastoria Gym;Wake;Quagsire;27;Male;Slam;Mud Bomb;Mud Sport;Tail Whip;;
4;Diamond;Pastoria Gym;Wake;Floatzel;30;Male;Brine;Ice Fang;Pursuit;Swift;Sitrus Berry;
4;Diamond;Hearthome Gym;Fantina;Drifblim;32;Female;Ominous Wind;Minimize;Gust;Astonish;;
4;Diamond;Hearthome Gym;Fantina;Gengar;34;Female;Confuse Ray;Shadow Claw;Poison Jab;Spite;;
4;Diamond;Hearthome Gym;Fantina;Mismagius;36;Female;Confuse Ray;Psybeam;Shadow Ball;Magical Leaf;Sitrus Berry;
4;Diamond;Canalave Gym;Byron;Bronzor;36;N/A;Flash Cannon;Extrasensory;Confuse Ray;Hypnosis;;
4;Diamond;Canalave Gym;Byron;Steelix;36;Male;Gyro Ball;Dragon Breath;Ice Fang;Sandstorm;;
4;Diamond;Canalave Gym;Byron;Bastiodon;39;Male;Flash Cannon;Ancient Power;Iron Defense;Rest;Chesto Berry;
4;Diamond;Snowpoint Gym;Candice;Snover;38;Female;Razor Leaf;Avalanche;Ingrain;Leer;;
4;Diamond;Snowpoint Gym;Candice;Sneasel;38;Female;Faint Attack;Slash;Taunt;Avalanche;;
4;Diamond;Snowpoint Gym;Candice;Medicham;40;Female;Force Palm;Bulk Up;Detect;Ice Punch;;
4;Diamond;Snowpoint Gym;Candice;Abomasnow;42;Female;Wood Hammer;Swagger;Grass Whistle;Avalanche;Sitrus Berry;
4;Diamond;Sunyshore Gym;Volkner;Raichu;46;Male;Charge Beam;Thunder Wave;Light Screen;Brick Break;;
4;Diamond;Sunyshore Gym;Volkner;Ambipom;47;Male;Baton Pass;Nasty Plot;Agility;Shock Wave;;
4;Diamond;Sunyshore Gym;Volkner;Octillery;47;Male;Octazooka;Charge Beam;Bullet Seed;Aurora Beam;;
4;Diamond;Sunyshore Gym;Volkner;Luxray;49;Male;Thunder Fang;Charge Beam;Thunder Wave;Crunch;Sitrus Berry;
4;Diamond;Pokemon League;Aaron;Dustox;53;Male;Toxic;Bug Buzz;Double Team;Light Screen;;
4;Diamond;Pokemon League;Aaron;Beautifly;53;Male;Energy Ball;Bug Buzz;Psychic;Shadow Ball;;
4;Diamond;Pokemon League;Aaron;Vespiquen;54;Female;Attack Order;Defend Order;Heal Order;Power Gem;;
4;Diamond;Pokemon League;Aaron;Heracross;54;Male;Megahorn;Close Combat;Night Slash;Stone Edge;;
4;Diamond;Pokemon League;Aaron;Drapion;57;Male;X-Scissor;Cross Poison;Ice Fang;Aerial Ace;;
4;Diamond;Pokemon League;Bertha;Quagsire;55;Female;Dig;Double Team;Protect;Sandstorm;;
4;Diamond;Pokemon League;Bertha;Sudowoodo;56;Female;Earthquake;Sucker Punch;Hammer Arm;Sandstorm;;
4;Diamond;Pokemon League;Bertha;Golem;56;Female;Earthquake;Gyro Ball;Brick Break;Sandstorm;;
4;Diamond;Pokemon League;Bertha;Whiscash;55;Female;Fissure;Aqua Tail;Headbutt;Rock Slide;;
4;Diamond;Pokemon League;Bertha;Hippowdon;59;Female;Earthquake;Stone Edge;Crunch;Curse;;
4;Diamond;Pokemon League;Flint;Rapidash;58;Male;Flare Blitz;Solar Beam;Bounce;Sunny Day;;
4;Diamond;Pokemon League;Flint;Steelix;57;Male;Fire Fang;Rock Tomb;Screech;Sunny Day;;
4;Diamond;Pokemon League;Flint;Drifblim;58;Male;Will-O-Wisp;Ominous Wind;Double Team;Baton Pass;;
4;Diamond;Pokemon League;Flint;Lopunny;57;Male;Fire Punch;Charm;Mirror Coat;Sunny Day;;
4;Diamond;Pokemon League;Flint;Infernape;61;Male;Flare Blitz;Thunder Punch;Mach Punch;Earthquake;Sitrus Berry;
4;Diamond;Pokemon League;Lucian;Mr. Mime;59;Male;Psychic;Thunderbolt;Reflect;Light Screen;;
4;Diamond;Pokemon League;Lucian;Girafarig;59;Male;Psychic;Shadow Ball;Double Hit;Crunch;;
4;Diamond;Pokemon League;Lucian;Medicham;60;Male;Drain Punch;Fire Punch;Thunder Punch;Ice Punch;;
4;Diamond;Pokemon League;Lucian;Alakazam;60;Male;Psychic;Energy Ball;Focus Blast;Recover;;
4;Diamond;Pokemon League;Lucian;Bronzong;63;N/A;Psychic;Gyro Ball;Earthquake;Calm Mind;Sitrus Berry;
4;Diamond;Pokemon League;Cynthia;Spiritomb;61;Female;Dark Pulse;Psychic;Silver Wind;Embargo;;
4;Diamond;Pokemon League;Cynthia;Roserade;60;Female;Energy Ball;Sludge Bomb;Shadow Ball;Extrasensory;;
4;Diamond;Pokemon League;Cynthia;Gastrodon;60;Female;Muddy Water;Earthquake;Stone Edge;Sludge Bomb;;
4;Diamond;Pokemon League;Cynthia;Lucario;63;Male;Aura Sphere;Dragon Pulse;Psychic;Earthquake;;
4;Diamond;Pokemon League;Cynthia;Milotic;63;Female;Surf;Ice Beam;Mirror Coat;Aqua Ring;;
4;Diamond;Pokemon League;Cynthia;Garchomp;66;Female;Dragon Rush;Earthquake;Brick Break;Giga Drain;Sitrus Berry;
4;Pearl;Oreburgh Gym;Roark;Geodude;12;Male;Rock Throw;Stealth Rock;;;;
4;Pearl;Oreburgh Gym;Roark;Onix;12;Male;Rock Throw;Screech;Stealth Rock;;;
4;Pearl;Oreburgh Gym;Roark;Cranidos;14;Male;Headbutt;Leer;Pursuit;;;
4;Pearl;Eterna Gym;Gardenia;Cherubi;19;Female;Grass Knot;Leech Seed;Safeguard;Growth;;
4;Pearl;Eterna Gym;Gardenia;Turtwig;19;Male;Razor Leaf;Grass Knot;Withdraw;Reflect;;
4;Pearl;Eterna Gym;Gardenia;Roserade;22;Female;Magical Leaf;Grass Knot;Stun Spore;Poison Sting;Sitrus Berry;
4;Pearl;Veilstone Gym;Maylene;Meditite;27;Female;Drain Punch;Confusion;Detect;Meditate;;
4;Pearl;Veilstone Gym;Maylene;Machoke;27;Male;Brick Break;Leer;Foresight;Rock Tomb;;
4;Pearl;Veilstone Gym;Maylene;Lucario;30;Male;Drain Punch;Metal Claw;Bone Rush;Force Palm;Sitrus Berry;
4;Pearl;Pastoria Gym;Wake;Gyarados;27;Male;Brine;Dragon Rage;Bite;Swagger;;
4;Pearl;Pastoria Gym;Wake;Quagsire;27;Male;Slam;Mud Bomb;Mud Sport;Tail Whip;;
4;Pearl;Pastoria Gym;Wake;Floatzel;30;Male;Brine;Ice Fang;Pursuit;Swift;Sitrus Berry;
4;Pearl;Hearthome Gym;Fantina;Drifblim;32;Female;Ominous Wind;Minimize;Gust;Astonish;;
4;Pearl;Hearthome Gym;Fantina;Gengar;34;Female;Confuse Ray;Shadow Claw;Poison Jab;Spite;;
4;Pearl;Hearthome Gym;Fantina;Mismagius;36;Female;Confuse Ray;Psybeam;Shadow Ball;Magical Leaf;Sitrus Berry;
4;Pearl;Canalave Gym;Byron;Bronzor;36;N/A;Flash Cannon;Extrasensory;Confuse Ray;Hypnosis;;
4;Pearl;Canalave Gym;Byron;Steelix;36;Male;Gyro Ball;Dragon Breath;Ice Fang;Sandstorm;;
4;Pearl;Canalave Gym;Byron;Bastiodon;39;Male;Flash Cannon;Ancient Power;Iron Defense;Rest;Chesto Berry;
4;Pearl;Snowpoint Gym;Candice;Snover;38;Female;Razor Leaf;Avalanche;Ingrain;Leer;;
4;Pearl;Snowpoint Gym;Candice;Sneasel;38;Female;Faint Attack;Slash;Taunt;Avalanche;;
4;Pearl;Snowpoint Gym;Candice;Medicham;40;Female;Force Palm;Bulk Up;Detect;Ice Punch;;
4;Pearl;Snowpoint Gym;Candice;Abomasnow;42;Female;Wood Hammer;Swagger;Grass Whistle;Avalanche;Sitrus Berry;
4;Pearl;Sunyshore Gym;Volkner;Raichu;46;Male;Charge Beam;Thunder Wave;Light Screen;Brick Break;;
4;Pearl;Sunyshore Gym;Volkner;Ambipom;47;Male;Baton Pass;Nasty Plot;Agility;Shock Wave;;
4;Pearl;Sunyshore Gym;Volkner;Octillery;47;Male;Octazooka;Charge Beam;Bullet Seed;Aurora Beam;;
4;Pearl;Sunyshore Gym;Volkner;Luxray;49;Male;Thunder Fang;Charge Beam;Thunder Wave;Crunch;Sitrus Berry;
4;Pearl;Pokemon League;Aaron;Dustox;53;Male;Toxic;Bug Buzz;Double Team;Light Screen;;
4;Pearl;Pokemon League;Aaron;Beautifly;53;Male;Energy Ball;Bug Buzz;Psychic;Shadow Ball;;
4;Pearl;Pokemon League;Aaron;Vespiquen;54;Female;Attack Order;Defend Order;Heal Order;Power Gem;;
4;Pearl;Pokemon League;Aaron;Heracross;54;Male;Megahorn;Close Combat;Night Slash;Stone Edge;;
4;Pearl;Pokemon League;Aaron;Drapion;57;Male;X-Scissor;Cross Poison;Ice Fang;Aerial Ace;;
4;Pearl;Pokemon League;Bertha;Quagsire;55;Female;Dig;Double Team;Protect;Sandstorm;;
4;Pearl;Pokemon League;Bertha;Sudowoodo;56;Female;Earthquake;Sucker Punch;Hammer Arm;Sandstorm;;
4;Pearl;Pokemon League;Bertha;Golem;56;Female;Earthquake;Gyro Ball;Brick Break;Sandstorm;;
4;Pearl;Pokemon League;Bertha;Whiscash;55;Female;Fissure;Aqua Tail;Headbutt;Rock Slide;;
4;Pearl;Pokemon League;Bertha;Hippowdon;59;Female;Earthquake;Stone Edge;Crunch;Curse;;
4;Pearl;Pokemon League;Flint;Rapidash;58;Male;Flare Blitz;Solar Beam;Bounce;Sunny Day;;
4;Pearl;Pokemon League;Flint;Steelix;57;Male;Fire Fang;Rock Tomb;Screech;Sunny Day;;
4;Pearl;Pokemon League;Flint;Drifblim;58;Male;Will-O-Wisp;Ominous Wind;Double Team;Baton Pass;;
4;Pearl;Pokemon League;Flint;Lopunny;57;Male;Fire Punch;Charm;Mirror Coat;Sunny Day;;
4;Pearl;Pokemon League;Flint;Infernape;61;Male;Flare Blitz;Thunder Punch;Mach Punch;Earthquake;Sitrus Berry;
4;Pearl;Pokemon League;Lucian;Mr. Mime;59;Male;Psychic;Thunderbolt;Reflect;Light Screen;;
4;Pearl;Pokemon League;Lucian;Girafarig;59;Male;Psychic;Shadow Ball;Double Hit;Crunch;;
4;Pearl;Pokemon League;Lucian;Medicham;60;Male;Drain Punch;Fire Punch;Thunder Punch;Ice Punch;;
